	20359	63.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	93.75	0.00	154.30	0.00	207.04	0.00	257.82	0.00	361.35	0.00	878.95
	20360	62.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	87.48	0.00	143.97	0.00	193.18	0.00	240.56	0.00	337.15	0.00	820.09
	20361	67.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	81.26	0.00	133.74	0.00	179.45	0.00	223.47	0.00	313.20	0.00	761.83
	20362	73.18	0.00	35.00	0.00	35.00	0.00	40.00	0.00	75.90	0.00	124.93	0.00	167.62	0.00	208.74	0.00	292.55	0.00	711.60
	20363	81.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	67.91	0.00	111.77	0.00	149.97	0.00	186.75	0.00	261.74	0.00	636.66
	20364	108.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	61.98	0.00	102.02	0.00	136.88	0.00	170.46	0.00	238.90	0.00	581.10
	20365	110.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	57.17	0.00	94.09	0.00	126.25	0.00	157.22	0.00	220.35	0.00	535.98
	20366	106.02	0.00	35.00	0.00	35.00	0.00	40.00	0.00	56.15	0.00	92.41	0.00	123.99	0.00	154.40	0.00	216.40	0.00	526.37
	20367	110.06	0.00	35.00	0.00	35.00	0.00	40.00	0.00	49.80	0.00	81.96	0.00	109.97	0.00	136.95	0.00	191.94	0.00	466.87
	20368	180.78	0.00	35.00	0.00	35.00	0.00	40.00	0.00	46.96	0.00	77.30	0.00	103.71	0.00	129.15	0.00	181.01	0.00	440.29
	20369	169.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	40.82	0.00	67.17	0.00	90.13	0.00	112.24	0.00	157.31	0.00	382.64
	20370	212.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	44.08	0.00	72.55	0.00	97.35	0.00	121.22	0.00	169.90	0.00	413.26
	20371	150.89	0.00	35.00	0.00	35.00	0.00	40.00	0.00	42.59	0.00	70.10	0.00	94.06	0.00	117.13	0.00	164.16	0.00	399.31
	20372	179.12	0.00	35.00	0.00	35.00	0.00	40.00	0.00	32.93	0.00	54.19	0.00	72.71	0.00	90.54	0.00	126.90	0.00	308.67
	20373	182.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	30.82	0.00	50.73	0.00	68.07	0.00	84.76	0.00	118.80	0.00	288.97
	20374	276.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	28.23	0.00	46.47	0.00	62.35	0.00	77.65	0.00	108.82	0.00	264.70
	20375	161.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.28	0.00	26.79	0.00	35.94	0.00	44.76	0.00	62.73	0.00	152.58
	20376	185.04	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.02	0.00	23.07	0.00	30.96	0.00	38.55	0.00	54.03	0.00	131.42
	20377	253.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.53	0.00	23.91	0.00	32.08	0.00	39.95	0.00	55.99	0.00	136.18
	20378	200.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.50	0.00	18.92	0.00	25.39	0.00	31.62	0.00	44.32	0.00	107.80
	20379	203.1	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.15	0.00	18.35	0.00	24.63	0.00	30.67	0.00	42.98	0.00	104.54
	20380	242	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	16.45	0.00	22.07	0.00	27.48	0.00	38.52	0.00	93.69
	20381	212.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.40	0.00	13.95	0.00	17.38	0.00	24.35	0.00	55.56
	20382	284.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.64	0.00	16.96	0.00	21.12	0.00	29.60	0.00	69.69
	20383	248.12	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	12.59	0.00	15.68	0.00	21.98	0.00	48.55
	20384	314.59	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.88	0.00	19.97	0.00	24.86	0.00	34.85	0.00	83.80
	20385	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	11.88	0.00	16.65	0.00	31.47
	20386	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	11.88	0.00	16.65	0.00	31.47
	20387	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	11.88	0.00	16.65	0.00	31.47
	20388	0	0.00	50.00	0.00	25.00	0.00	35.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	11.88	0.00	16.65	0.00	31.47
	20389	3.4	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	12.33	0.00	17.28	0.00	33.79
	20390	5.95	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.17	0.00	12.67	0.00	17.75	0.00	35.36
	20391	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.00	0.00	11.88	0.00	16.65	0.00	31.47
	20392	4.6	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	10.52	0.00	13.10	0.00	18.36	0.00	37.26
	20393	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	11.06	0.00	14.84	0.00	18.48	0.00	25.90	0.00	59.73
	20394	1.86	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.91	0.00	20.00	0.00	24.91	0.00	34.91	0.00	83.98
	20395	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.68	0.00	17.58	0.00	23.59	0.00	29.37	0.00	41.17	0.00	100.14
	20396	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.91	0.00	21.25	0.00	28.51	0.00	35.50	0.00	49.75	0.00	121.02
	20397	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.92	0.00	22.91	0.00	30.74	0.00	38.28	0.00	53.65	0.00	130.50
	20398	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.56	0.00	20.67	0.00	27.73	0.00	34.53	0.00	48.40	0.00	117.73
	20399	3.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.60	0.00	17.45	0.00	23.42	0.00	29.16	0.00	40.87	0.00	99.40
	20400	3.56	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.06	0.00	16.55	0.00	22.21	0.00	27.65	0.00	38.76	0.00	94.27
	20401	6.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.07	0.00	18.88	0.00	23.51	0.00	32.95	0.00	78.70
	20402	23.83	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	10.00	0.00	13.11	0.00	16.33	0.00	22.88	0.00	51.37
	20403	89.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	13.08	0.00	17.55	0.00	21.85	0.00	30.63	0.00	72.45
	20404	73.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.45	0.00	16.70	0.00	20.80	0.00	29.15	0.00	68.46
	20405	98.96	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	12.31	0.00	16.52	0.00	20.58	0.00	28.84	0.00	67.63
	20406	155.12	0.00	35.00	0.00	35.00	0.00	40.00	0.00	10.00	0.00	14.42	0.00	19.35	0.00	24.09	0.00	33.77	0.00	80.90
	20407	269.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.65	0.00	22.46	0.00	30.14	0.00	37.53	0.00	52.60	0.00	127.96
	20408	133.8	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.16	0.00	18.36	0.00	24.64	0.00	30.68	0.00	43.00	0.00	104.60
	20409	82.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.11	0.00	18.28	0.00	24.53	0.00	30.55	0.00	42.81	0.00	104.14
	20410	14.88	0.00	35.00	0.00	35.00	0.00	40.00	0.00	11.36	0.00	18.70	0.00	25.09	0.00	31.24	0.00	43.79	0.00	106.51
	20411	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.43	0.00	20.45	0.00	27.44	0.00	34.17	0.00	47.89	0.00	116.49
	20412	0.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	12.49	0.00	20.55	0.00	27.57	0.00	34.34	0.00	48.12	0.00	117.05
	20413	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.35	0.00	21.97	0.00	29.48	0.00	36.72	0.00	51.46	0.00	125.17
	20414	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.66	0.00	22.48	0.00	30.17	0.00	37.57	0.00	52.65	0.00	128.08
	20415	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.88	0.00	22.84	0.00	30.64	0.00	38.16	0.00	53.48	0.00	130.09
	20416	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.53	0.00	23.92	0.00	32.09	0.00	39.96	0.00	56.01	0.00	136.24
	20417	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.07	0.00	26.45	0.00	35.50	0.00	44.20	0.00	61.95	0.00	150.69
	20418	2.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.39	0.00	28.62	0.00	38.40	0.00	47.81	0.00	67.01	0.00	163.00
	20419	3.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.66	0.00	29.06	0.00	38.99	0.00	48.56	0.00	68.06	0.00	165.54
	20420	3.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.91	0.00	29.47	0.00	39.54	0.00	49.24	0.00	69.01	0.00	167.87
	20421	3.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.02	0.00	29.65	0.00	39.79	0.00	49.55	0.00	69.44	0.00	168.91
	20422	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.51	0.00	37.05	0.00	49.71	0.00	61.91	0.00	86.76	0.00	211.05
	20423	3.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	29.59	0.00	48.71	0.00	65.36	0.00	81.39	0.00	114.06	0.00	277.45
	20424	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	31.89	0.00	52.49	0.00	70.43	0.00	87.70	0.00	122.91	0.00	298.98
	20425	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	34.09	0.00	56.11	0.00	75.29	0.00	93.76	0.00	131.40	0.00	319.62
	20426	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	37.04	0.00	60.96	0.00	81.80	0.00	101.86	0.00	142.76	0.00	347.26
	20427	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	27.04	0.00	44.50	0.00	59.71	0.00	74.35	0.00	104.21	0.00	253.48
	20428	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	24.20	0.00	39.83	0.00	53.45	0.00	66.56	0.00	93.28	0.00	226.90
	20429	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	31.11	0.00	51.20	0.00	68.70	0.00	85.56	0.00	119.91	0.00	291.67
	20430	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	39.70	0.00	65.34	0.00	87.68	0.00	109.18	0.00	153.02	0.00	372.22
	20431	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	51.57	0.00	84.87	0.00	113.88	0.00	141.81	0.00	198.75	0.00	483.44
	20432	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	57.77	0.00	95.08	0.00	127.57	0.00	158.86	0.00	222.64	0.00	541.57
	20433	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	61.17	0.00	100.67	0.00	135.08	0.00	168.21	0.00	235.75	0.00	573.45
	20434	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	65.81	0.00	108.32	0.00	145.33	0.00	180.98	0.00	253.65	0.00	616.99
	20435	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	71.80	0.00	118.16	0.00	158.55	0.00	197.44	0.00	276.71	0.00	673.09
	20436	5.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	77.95	0.00	128.30	0.00	172.15	0.00	214.37	0.00	300.45	0.00	730.82
	20437	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	82.96	0.00	136.54	0.00	183.21	0.00	228.15	0.00	319.75	0.00	777.78
	20438	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	82.96	0.00	136.54	0.00	183.20	0.00	228.14	0.00	319.74	0.00	777.73
	20439	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	89.72	0.00	147.67	0.00	198.14	0.00	246.74	0.00	345.81	0.00	841.16
	20440	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	96.03	0.00	158.05	0.00	212.07	0.00	264.09	0.00	370.13	0.00	900.31
	20441	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.09	0.00	169.67	0.00	227.66	0.00	283.50	0.00	397.32	0.00	966.46
	20442	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.53	0.00	175.33	0.00	235.25	0.00	292.96	0.00	410.58	0.00	998.72
	20443	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.83	0.00	180.76	0.00	242.54	0.00	302.03	0.00	423.30	0.00	1029.65
	20444	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.92	0.00	180.91	0.00	242.74	0.00	302.28	0.00	423.65	0.00	1030.50
	20445	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.92	0.00	180.91	0.00	242.74	0.00	302.28	0.00	423.65	0.00	1030.50
	20446	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	111.01	0.00	182.71	0.00	245.16	0.00	305.29	0.00	427.87	0.00	1040.76
	20447	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.32	0.00	188.15	0.00	252.46	0.00	314.38	0.00	440.61	0.00	1071.75
	20448	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.23	0.00	188.00	0.00	252.26	0.00	314.13	0.00	440.26	0.00	1070.90
	20449	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.90	0.00	192.39	0.00	258.15	0.00	321.47	0.00	450.54	0.00	1095.91
	20450	3.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.78	0.00	198.79	0.00	266.73	0.00	332.15	0.00	465.51	0.00	1132.33
	20451	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	123.88	0.00	203.89	0.00	273.57	0.00	340.67	0.00	477.45	0.00	1161.38
	20452	-7.7	0.00	35.00	0.00	35.00	0.00	40.00	0.00	124.92	0.00	205.59	0.00	275.86	0.00	343.52	0.00	481.45	0.00	1171.09
	20453	-9.04	0.00	35.00	0.00	35.00	0.00	40.00	0.00	128.06	0.00	210.76	0.00	282.80	0.00	352.16	0.00	493.56	0.00	1200.55
	20454	-11.69	0.00	35.00	0.00	35.00	0.00	40.00	0.00	129.93	0.00	213.84	0.00	286.93	0.00	357.31	0.00	500.77	0.00	1218.09
	20455	-9.16	0.00	35.00	0.00	35.00	0.00	40.00	0.00	130.87	0.00	215.39	0.00	289.01	0.00	359.90	0.00	504.40	0.00	1226.92
	20456	-6.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	131.48	0.00	216.39	0.00	290.35	0.00	361.57	0.00	506.74	0.00	1232.62
	20457	-2.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.84	0.00	218.63	0.00	293.35	0.00	365.30	0.00	511.97	0.00	1245.34
	20458	-10.55	0.00	35.00	0.00	35.00	0.00	40.00	0.00	133.84	0.00	220.28	0.00	295.56	0.00	368.06	0.00	515.84	0.00	1254.75
	20459	-12.27	0.00	35.00	0.00	35.00	0.00	40.00	0.00	133.64	0.00	219.95	0.00	295.12	0.00	367.51	0.00	515.07	0.00	1252.87
	20460	-7.12	0.00	35.00	0.00	35.00	0.00	40.00	0.00	134.92	0.00	222.05	0.00	297.94	0.00	371.02	0.00	520.00	0.00	1264.86
	20461	-7.44	0.00	35.00	0.00	35.00	0.00	40.00	0.00	135.43	0.00	222.90	0.00	299.08	0.00	372.44	0.00	521.98	0.00	1269.68
	20462	-7.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	135.96	0.00	223.77	0.00	300.25	0.00	373.89	0.00	524.02	0.00	1274.64
	20463	-1.55	0.00	35.00	0.00	35.00	0.00	40.00	0.00	136.25	0.00	224.24	0.00	300.88	0.00	374.68	0.00	525.11	0.00	1277.30
	20464	-1.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	136.20	0.00	224.17	0.00	300.78	0.00	374.55	0.00	524.94	0.00	1276.89
	20465	-5.93	0.00	35.00	0.00	35.00	0.00	40.00	0.00	135.23	0.00	222.56	0.00	298.63	0.00	371.87	0.00	521.19	0.00	1267.75
	20466	-7.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	134.60	0.00	221.52	0.00	297.23	0.00	370.14	0.00	518.75	0.00	1261.83
	20467	-7.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	134.32	0.00	221.07	0.00	296.62	0.00	369.37	0.00	517.68	0.00	1259.23
	20468	-6.58	0.00	35.00	0.00	35.00	0.00	40.00	0.00	133.61	0.00	219.89	0.00	295.05	0.00	367.42	0.00	514.94	0.00	1252.56
	20469	-7.26	0.00	35.00	0.00	35.00	0.00	40.00	0.00	133.56	0.00	219.81	0.00	294.93	0.00	367.28	0.00	514.74	0.00	1252.08
	20470	-1.02	0.00	35.00	0.00	35.00	0.00	40.00	0.00	133.50	0.00	219.72	0.00	294.81	0.00	367.12	0.00	514.53	0.00	1251.55
	20471	-0.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.70	0.00	218.40	0.00	293.05	0.00	364.92	0.00	511.45	0.00	1244.06
	20472	-0.35	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.62	0.00	218.27	0.00	292.87	0.00	364.70	0.00	511.14	0.00	1243.30
	20473	-0.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	132.04	0.00	217.32	0.00	291.60	0.00	363.12	0.00	508.92	0.00	1237.91
	20474	-0.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	130.94	0.00	215.50	0.00	289.15	0.00	360.08	0.00	504.65	0.00	1227.53
	20475	-0.29	0.00	35.00	0.00	35.00	0.00	40.00	0.00	129.84	0.00	213.69	0.00	286.72	0.00	357.05	0.00	500.42	0.00	1217.23
	20476	-0.76	0.00	35.00	0.00	35.00	0.00	40.00	0.00	128.96	0.00	212.24	0.00	284.78	0.00	354.63	0.00	497.02	0.00	1208.96
	20477	2.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	129.23	0.00	212.68	0.00	285.37	0.00	355.37	0.00	498.06	0.00	1211.49
	20478	2.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	126.36	0.00	207.96	0.00	279.04	0.00	347.48	0.00	487.00	0.00	1184.60
	20479	-0.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	126.09	0.00	207.53	0.00	278.46	0.00	346.76	0.00	485.98	0.00	1182.12
	20480	-0.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	125.84	0.00	207.12	0.00	277.90	0.00	346.07	0.00	485.02	0.00	1179.78
	20481	-2.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	122.58	0.00	201.75	0.00	270.70	0.00	337.10	0.00	472.45	0.00	1149.21
	20482	-2.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.87	0.00	198.93	0.00	266.92	0.00	332.39	0.00	465.84	0.00	1133.13
	20483	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	120.06	0.00	197.60	0.00	265.14	0.00	330.17	0.00	462.74	0.00	1125.59
	20484	2.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.65	0.00	196.92	0.00	264.22	0.00	329.03	0.00	461.14	0.00	1121.70
	20485	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.52	0.00	196.71	0.00	263.94	0.00	328.68	0.00	460.65	0.00	1120.50
	20486	0	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.52	0.00	196.71	0.00	263.94	0.00	328.68	0.00	460.65	0.00	1120.50
	20487	2.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.64	0.00	196.91	0.00	264.21	0.00	329.02	0.00	461.13	0.00	1121.66
	20488	2.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.64	0.00	196.91	0.00	264.21	0.00	329.02	0.00	461.13	0.00	1121.66
	20489	-0.1	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.52	0.00	196.70	0.00	263.93	0.00	328.67	0.00	460.63	0.00	1120.46
	20490	3.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.67	0.00	196.96	0.00	264.27	0.00	329.09	0.00	461.23	0.00	1121.90
	20491	2.39	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.63	0.00	196.90	0.00	264.19	0.00	329.00	0.00	461.09	0.00	1121.58
	20492	5.71	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.79	0.00	197.16	0.00	264.55	0.00	329.43	0.00	461.71	0.00	1123.07
	20493	7.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.87	0.00	197.28	0.00	264.70	0.00	329.63	0.00	461.98	0.00	1123.74
	20494	14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	119.27	0.00	196.29	0.00	263.38	0.00	327.98	0.00	459.67	0.00	1118.13
	20495	15.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.88	0.00	195.66	0.00	262.53	0.00	326.93	0.00	458.19	0.00	1114.52
	20496	13.77	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.49	0.00	195.02	0.00	261.68	0.00	325.86	0.00	456.70	0.00	1110.89
	20497	14.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.33	0.00	194.75	0.00	261.31	0.00	325.40	0.00	456.06	0.00	1109.32
	20498	12.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.13	0.00	194.42	0.00	260.86	0.00	324.85	0.00	455.28	0.00	1107.44
	20499	13.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.07	0.00	194.32	0.00	260.73	0.00	324.69	0.00	455.05	0.00	1106.88
	20500	11.94	0.00	35.00	0.00	35.00	0.00	40.00	0.00	117.78	0.00	193.85	0.00	260.11	0.00	323.91	0.00	453.96	0.00	1104.22
	20501	10.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.33	0.00	194.75	0.00	261.31	0.00	325.40	0.00	456.06	0.00	1109.33
	20502	12.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.74	0.00	195.42	0.00	262.21	0.00	326.52	0.00	457.63	0.00	1113.14
	20503	16.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.32	0.00	194.74	0.00	261.30	0.00	325.39	0.00	456.04	0.00	1109.29
	20504	17.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.85	0.00	195.60	0.00	262.45	0.00	326.83	0.00	458.05	0.00	1114.18
	20505	17.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	118.93	0.00	195.73	0.00	262.63	0.00	327.05	0.00	458.36	0.00	1114.93
	20506	15.59	0.00	35.00	0.00	35.00	0.00	40.00	0.00	117.43	0.00	193.28	0.00	259.33	0.00	322.94	0.00	452.61	0.00	1100.94
	20507	17.37	0.00	35.00	0.00	35.00	0.00	40.00	0.00	116.46	0.00	191.68	0.00	257.19	0.00	320.28	0.00	448.87	0.00	1091.86
	20508	22.99	0.00	35.00	0.00	35.00	0.00	40.00	0.00	115.93	0.00	190.80	0.00	256.01	0.00	318.80	0.00	446.80	0.00	1086.82
	20509	21.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.95	0.00	189.18	0.00	253.84	0.00	316.11	0.00	443.03	0.00	1077.63
	20510	22.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	114.57	0.00	188.57	0.00	253.02	0.00	315.08	0.00	441.59	0.00	1074.13
	20511	27.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	113.34	0.00	186.54	0.00	250.30	0.00	311.69	0.00	436.84	0.00	1062.59
	20512	27.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	112.88	0.00	185.79	0.00	249.28	0.00	310.43	0.00	435.07	0.00	1058.28
	20513	28.52	0.00	35.00	0.00	35.00	0.00	40.00	0.00	112.10	0.00	184.50	0.00	247.55	0.00	308.27	0.00	432.05	0.00	1050.92
	20514	31.67	0.00	35.00	0.00	35.00	0.00	40.00	0.00	111.41	0.00	183.36	0.00	246.03	0.00	306.38	0.00	429.39	0.00	1044.47
	20515	32.06	0.00	35.00	0.00	35.00	0.00	40.00	0.00	110.88	0.00	182.50	0.00	244.87	0.00	304.93	0.00	427.37	0.00	1039.54
	20516	42.5	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.83	0.00	180.75	0.00	242.53	0.00	302.02	0.00	423.28	0.00	1029.61
	20517	44.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.92	0.00	179.26	0.00	240.52	0.00	299.52	0.00	419.78	0.00	1021.09
	20518	47.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.15	0.00	177.99	0.00	238.82	0.00	297.40	0.00	416.81	0.00	1013.87
	20519	52.56	0.00	35.00	0.00	35.00	0.00	40.00	0.00	107.05	0.00	176.18	0.00	236.40	0.00	294.38	0.00	412.58	0.00	1003.58
	20520	52.1	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.39	0.00	173.46	0.00	232.74	0.00	289.83	0.00	406.20	0.00	988.05
	20521	57.08	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.11	0.00	171.35	0.00	229.91	0.00	286.31	0.00	401.26	0.00	976.04
	20522	58.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.43	0.00	168.59	0.00	226.21	0.00	281.69	0.00	394.79	0.00	960.31
	20523	58.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	101.08	0.00	166.37	0.00	223.23	0.00	277.98	0.00	389.59	0.00	947.66
	20524	73.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.31	0.00	165.10	0.00	221.53	0.00	275.87	0.00	386.63	0.00	940.45
	20525	73.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.21	0.00	159.99	0.00	214.67	0.00	267.32	0.00	374.66	0.00	911.32
	20526	73.05	0.00	35.00	0.00	35.00	0.00	40.00	0.00	94.49	0.00	155.51	0.00	208.66	0.00	259.84	0.00	364.17	0.00	885.82
	20527	71.83	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.43	0.00	152.12	0.00	204.11	0.00	254.18	0.00	356.24	0.00	866.53
	20528	63.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	87.26	0.00	143.62	0.00	192.71	0.00	239.98	0.00	336.33	0.00	818.10
	20529	67.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	81.75	0.00	134.55	0.00	180.54	0.00	224.82	0.00	315.09	0.00	766.44
	20530	77.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	76.41	0.00	125.76	0.00	168.74	0.00	210.13	0.00	294.50	0.00	716.36
	20531	82.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	68.79	0.00	113.21	0.00	151.90	0.00	189.16	0.00	265.11	0.00	644.86
	20532	88.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	63.66	0.00	104.78	0.00	140.59	0.00	175.08	0.00	245.37	0.00	596.85
